Name,Gender,DOB,Salary,Purchased
Daniel,Female,1985-01-26,84357.1,No
Crystal,Male,1963-08-17,68235.36,No
Jason,Female,1961-03-15,129448.12,No
Thomas,Male,1995-11-28,45636.39,No
Robert,Female,1988-10-10,136023.19,Yes
Vicki,Female,1994-02-16,145893.24,No
John,Male,1983-04-28,43404.39,Yes
Danielle,Female,1989-01-08,52255.37,No
Jeffrey,Male,1997-10-28,52151.02,Yes
Michelle,Female,1989-10-31,108089.65,Yes
Ryan,Male,1989-10-20,54531.52,Yes
Jill,Female,1992-06-14,34059.34,Yes
John,Female,1983-08-07,,No
Kenneth,Male,1970-08-27,139140.28,Yes
Jamie,Male,1965-12-12,47706.1,Yes
Amanda,Female,1991-09-08,61543.15,No
Gail,Female,1963-02-04,64645.67,Yes
Amanda,Female,1998-11-17,83428.3,Yes
Joshua,Female,2004-05-15,62761.57,No
Michele,Male,1984-08-09,104949.62,Yes
Kevin,Male,1999-07-05,110962.41,No
Cheryl,Male,1995-01-13,86612.65,No
Christopher,Female,1995-12-24,,No
Jocelyn,Male,1964-06-25,84526.73,Yes
Stacey,Male,1975-09-09,45533.4,No
Michael,Female,1976-05-13,132914.46,Yes
Travis,Male,1986-04-06,52530.64,No
Daniel,Female,1967-08-20,149726.09,Yes
Dawn,Male,2000-04-12,109941.22,No
Collin,Female,2005-05-25,93556.14,Yes
Kathleen,Female,1982-07-11,56067.22,Yes
Jesse,Female,1996-02-09,97279.15,Yes
Megan,Male,1988-10-10,59657.79,Yes
Adrian,Female,1996-12-30,93652.36,Yes
Stacy,Male,1971-08-15,148187.14,Yes
Sarah,Male,1987-10-21,120250.04,No
Elizabeth,Female,2004-06-17,62420.1,No
Robert,Male,1971-11-09,94204.85,No
Ryan,Male,1982-03-14,60676.96,Yes
Michael,Male,1978-01-22,93024.29,Yes
Gregory,Male,1972-07-09,45037.63,No
Robert,Male,1960-07-25,129525.98,Yes
Jonathon,Female,1983-05-29,62869.9,Yes
Nicole,Female,2000-08-04,64775.92,No
Jason,Female,1967-02-03,135212.5,No
Lori,Female,1988-09-12,128956.14,No
Edward,Male,1962-09-12,70001.37,No
Jessica,Male,1987-03-16,111962.61,No
Katie,Male,1980-03-01,128609.05,No
Justin,Female,2004-09-26,138297.28,Yes
Audrey,Female,1994-06-27,146110.51,No
Timothy,Female,1969-06-05,105454.22,No
Sara,Male,1991-10-15,116479.49,Yes
Joseph,Female,1995-01-22,94016.79,Yes
Suzanne,Female,1975-05-27,38491.55,No
Michael,Male,1971-09-10,96010.4,No
Kelsey,Male,1971-11-30,33750.25,No
Justin,Female,1980-09-13,122875.39,No
Michael,Female,1970-04-06,121131.02,No
Seth,Male,1979-05-26,97913.38,No
Christina,Female,1981-03-20,81224.0,No
Emily,Female,1963-07-09,111310.88,No
Tiffany,Male,2005-04-26,35334.66,Yes
Terry,Male,2005-07-27,52688.36,Yes
Matthew,Male,1996-04-15,121645.07,Yes
Hailey,Female,1972-12-27,101071.42,No
Margaret,Male,1959-09-09,129868.53,No
Jessica,Male,1975-04-22,91098.51,Yes
Jonathan,Male,1992-04-16,81080.35,No
Fernando,Male,1973-05-02,67704.07,Yes
Jackie,Male,1999-09-07,58441.82,No
Justin,Male,1977-11-20,98298.97,Yes
Richard,Female,1985-10-23,105614.67,No
Patricia,Female,1971-06-04,31721.16,Yes
Hannah,Female,1974-12-29,66368.12,No
Margaret,Male,1968-07-09,119288.14,No
Stephanie,Male,1969-07-05,30211.73,No
Paula,Male,1962-10-28,78924.75,Yes
Teresa,Male,1971-11-19,105761.12,Yes
Anna,Female,1965-09-28,121363.52,Yes
Gary,Female,1978-09-18,66912.33,Yes
Steven,Female,1973-12-10,99351.89,No
Maria,Female,1979-04-15,116403.55,Yes
Peter,Male,1967-07-05,81332.05,Yes
Susan,Male,1966-06-28,95394.46,Yes
James,Male,2000-04-26,52819.46,No
John,Female,1967-11-10,101136.44,Yes
Christopher,Male,1981-01-07,111084.28,No
Michelle,Female,1964-07-02,131382.98,Yes
Darrell,Male,1987-06-19,86397.26,No
Renee,Male,1985-07-27,63995.13,Yes
Mary,Female,1959-09-03,67154.81,Yes
Nicole,Female,1975-07-23,128011.46,No
Steven,Male,1995-09-02,148455.87,No
Jenna,Female,1997-06-08,109049.0,No
Joshua,Female,1977-06-05,53415.98,No
Adam,Female,1967-10-01,105927.05,Yes
Carla,Female,1973-05-13,118602.83,Yes
Nicholas,Female,1973-06-06,140433.0,Yes
Justin,Male,1961-07-11,93814.22,Yes
John,Female,1979-12-11,73190.54,No
William,Male,1967-12-31,37669.73,Yes
Steven,Male,1986-09-13,137549.3,No
Jim,Female,1968-09-28,110164.66,Yes
Maxwell,Female,2003-11-12,143772.62,Yes
Richard,Female,2002-11-27,63138.66,Yes
Daniel,Female,1964-05-12,48576.01,No
Lonnie,Female,1985-06-12,52880.8,Yes
William,Male,1966-04-05,125748.05,No
Erika,Female,2001-04-28,103249.34,Yes
Eric,Female,1976-06-22,79091.43,No
Brian,Female,1977-02-17,77768.2,No
Cynthia,Female,1987-12-23,57783.54,Yes
Daniel,Male,1999-01-16,135129.5,Yes
Douglas,Female,1989-06-09,32696.15,Yes
Keith,Female,1988-10-17,143316.89,Yes
Ashley,Male,1963-08-04,116115.48,Yes
Roberto,Male,1999-07-14,134480.31,Yes
Tammy,Female,1997-06-27,113010.89,No
Colleen,Female,2004-06-19,110743.51,No
Rose,Female,1973-06-10,37361.95,Yes
Kristin,Female,1968-05-27,138832.46,Yes
James,Male,1978-02-25,103295.61,Yes
Ashley,Female,1982-09-02,94492.61,Yes
Cynthia,Male,1960-09-30,110227.92,No
Elizabeth,Male,1981-05-28,131887.14,No
Nichole,Female,1987-09-27,86633.67,Yes
John,Male,1995-10-23,92923.94,Yes
Amanda,Male,1970-10-23,64914.54,Yes
Robert,Female,1984-06-21,147790.11,Yes
Derek,Male,2002-12-03,39964.14,No
Timothy,Female,2001-10-26,64749.83,No
Roberto,Female,1986-11-13,77791.38,No
Sharon,Male,1970-04-20,60450.93,No
Kayla,Female,1993-09-10,73284.95,No
Wyatt,Male,1965-08-19,104079.58,Yes
Rebekah,Female,1966-08-08,117440.76,No
Monica,Female,1969-08-10,137097.18,No
Marc,Male,2005-04-06,98783.44,No
Michael,Male,1974-12-06,148542.39,No
Joseph,Female,2002-04-01,70026.08,Yes
Tara,Female,1998-10-27,,No
Emily,Male,2002-04-23,81413.18,Yes
Rebecca,Female,1992-11-10,111247.7,Yes
Sarah,Female,1982-07-15,125245.29,Yes
Robert,Male,1988-08-28,103335.92,Yes
Colin,Male,1977-07-17,85950.67,No
Nicole,Female,1989-08-05,133122.57,Yes
Christopher,Male,1989-06-10,54647.01,Yes
Juan,Female,2004-10-17,136801.16,No
Benjamin,Male,1986-11-23,147550.27,Yes
Joseph,Female,2004-04-02,49564.48,No
Sandra,Female,1977-08-05,94340.46,Yes
Natalie,Male,1970-12-24,49374.47,Yes
Amy,Female,1982-04-29,118368.12,Yes
Rita,Male,1974-10-11,39546.76,Yes
Sarah,Female,1971-08-24,134087.89,Yes
David,Female,1961-11-06,32917.51,Yes
William,Female,1995-01-26,100464.85,No
Cindy,Male,1969-06-11,126135.35,No
Alex,Male,1992-10-22,45096.97,Yes
Chelsea,Female,1985-07-20,64907.43,No
Sandra,Female,1963-02-05,32528.41,No
Andrew,Male,1965-06-21,43392.94,No
Amanda,Female,1981-06-26,102244.81,Yes
William,Female,2007-02-10,68551.54,No
Thomas,Female,1995-09-16,121282.69,Yes
Pamela,Male,1987-04-05,142603.94,No
Stacey,Female,1984-07-17,139989.87,Yes
Daisy,Female,1973-01-27,118461.82,Yes
Tina,Male,1967-03-08,38233.0,No
Mario,Female,1976-02-13,73547.71,Yes
Tyler,Female,1985-07-29,131034.87,Yes
Francis,Male,1996-08-24,106854.64,Yes
Philip,Male,1959-12-22,79403.4,Yes
James,Male,2006-10-02,93756.16,No
Ricardo,Male,1986-08-17,76664.59,Yes
Melvin,Male,1969-09-13,148768.12,No
Gregory,Female,1977-05-14,109513.26,Yes
Alvin,Male,1964-04-17,149699.1,Yes
Jason,Female,1978-09-06,137588.82,No
Robert,Male,2004-12-30,125146.36,Yes
Sabrina,Male,1963-07-15,83583.57,No
Christine,Male,1990-09-21,122948.05,Yes
Steven,Male,1983-08-16,111403.43,Yes
Tyler,Female,1974-11-17,137767.07,No
Ann,Male,1986-10-17,73338.89,No
Donna,Male,1987-06-13,75465.06,Yes
Brandon,Male,1998-06-05,77675.56,Yes
Jeremy,Male,1977-04-05,54825.67,Yes
Marcia,Female,1985-06-22,90675.53,No
Peter,Female,1998-01-31,109217.43,Yes
Douglas,Male,2000-04-18,39359.66,No
Jeff,Female,2003-03-07,134884.78,Yes
Michael,Female,1993-11-16,133439.21,No
Collin,Female,1992-11-13,115356.98,Yes
Devin,Male,1995-12-28,61440.95,Yes
Amanda,Female,1969-09-27,58059.78,Yes
Karen,Male,1960-08-16,97541.77,Yes
Charles,Female,1969-08-18,47491.78,Yes
Maria,Female,1986-08-03,121186.41,Yes
Stephanie,Female,1995-02-02,91325.49,No
Brittany,Female,2004-05-02,38823.9,Yes
Mark,Female,1984-06-28,70764.32,No
Suzanne,Female,1966-09-16,44752.0,No
James,Female,1971-06-18,124796.31,Yes
David,Female,1982-07-05,48505.57,No
Philip,Female,1967-03-01,82938.15,No
Danielle,Male,2001-04-06,117622.96,No
Christopher,Male,1988-03-06,36014.85,Yes
William,Male,1994-07-29,71627.52,No
Melissa,Female,1992-05-12,80253.21,Yes
Kelly,Female,1982-05-04,51385.65,Yes
Jennifer,Female,1984-11-27,30006.45,Yes
Darlene,Male,1982-01-02,115721.73,No
Heather,Male,1976-07-27,67362.33,Yes
Donald,Male,2000-05-02,43114.0,No
Edward,Male,1991-09-20,70181.75,No
Thomas,Male,1999-10-13,93682.82,No
Debbie,Female,1976-12-01,92521.11,Yes
Amanda,Female,1996-04-15,81417.2,No
Maria,Male,1995-06-20,40572.78,Yes
Jonathan,Male,1959-10-11,95745.71,Yes
Michelle,Male,1970-08-29,75015.33,Yes
Donald,Female,1967-07-05,137522.96,No
Ray,Female,1964-01-29,32688.58,Yes
Terri,Female,1982-03-26,97914.38,Yes
Laura,Male,1981-02-14,105852.81,No
Michelle,Male,1998-02-24,70742.61,Yes
Kristen,Female,1988-11-21,120471.15,No
Logan,Male,1966-11-26,122755.63,Yes
Claudia,Female,1969-06-02,102293.53,No
Ryan,Male,1960-07-07,128763.88,No
James,Male,2004-08-25,148412.95,Yes
Daniel,Male,1962-03-15,47195.47,No
Kristin,Male,1962-06-24,87940.35,No
Michelle,Female,1963-07-02,37898.94,Yes
James,Female,1974-01-24,128441.81,No
William,Male,1981-11-28,54536.0,No
James,Female,1998-07-21,113900.56,No
Meghan,Male,2003-04-13,133092.23,No
Rebecca,Female,1971-05-19,121682.34,No
Brittney,Male,1992-11-10,68922.99,Yes
Samuel,Male,2001-02-11,113572.81,Yes
William,Male,1973-12-14,37379.58,Yes
James,Male,1968-07-23,80812.91,Yes
Jodi,Female,1988-08-18,47556.74,No
Darrell,Female,1969-08-11,98589.11,Yes
Lisa,Male,1985-05-11,140485.7,Yes
Benjamin,Female,1977-04-26,59852.49,No
Amy,Female,1986-10-10,38899.01,Yes
Emily,Male,1971-07-26,,Yes
Christopher,Male,1980-05-11,102738.11,Yes
Mario,Female,1978-04-30,48014.39,No
Kimberly,Male,1986-06-01,143523.77,No
Chad,Female,1971-06-03,60548.92,Yes
Joseph,Male,1962-07-31,89369.85,Yes
Shane,Male,1984-02-07,61401.53,No
Brandon,Male,1995-01-27,78536.93,Yes
John,Female,1990-03-13,32165.85,No
Katie,Male,1989-09-18,110290.37,Yes
Cynthia,Male,1998-12-10,80769.59,Yes
Kristi,Female,2001-04-11,66629.88,Yes
Ashley,Female,1959-07-13,79751.99,No
James,Female,1963-09-12,48979.03,No
Rhonda,Male,1977-09-25,107970.84,Yes
Teresa,Female,1976-07-08,56084.64,Yes
William,Female,1997-09-14,136419.88,No
Andrew,Male,1979-11-27,55772.72,No
Eric,Male,1971-07-15,50014.68,Yes
Charles,Female,1998-08-03,142109.68,Yes
Michelle,Male,1995-01-20,33360.53,Yes
David,Female,1983-11-20,92898.77,Yes
Elizabeth,Male,1962-02-02,96232.62,Yes
Stephanie,Female,1987-02-16,144127.51,No
Jose,Female,1971-01-09,136229.42,Yes
Juan,Female,1991-03-03,78202.64,No
Troy,Male,1988-08-19,138940.59,Yes
Jason,Female,2001-08-01,116420.51,Yes
David,Female,1968-12-29,31221.45,No
Debbie,Male,1962-08-13,79873.82,Yes
Jessica,Female,2004-12-04,91286.02,No
Jennifer,Male,1973-07-15,68476.42,Yes
Madison,Male,1996-02-14,111861.49,No
Ralph,Male,1981-10-11,148332.81,No
Karen,Male,1962-07-13,83488.68,Yes
Evan,Female,1961-07-06,144573.35,Yes
Jasmine,Female,1980-03-02,110469.6,Yes
Rachel,Male,1979-08-03,132712.14,Yes
Calvin,Female,1971-02-01,32176.91,No
Rebecca,Male,2006-05-01,105630.08,No
Alexander,Male,2006-03-24,54583.86,No
Jeffrey,Female,1965-04-30,72512.41,No
Cesar,Female,1962-11-09,133839.86,No
David,Male,1999-08-04,110875.15,No
Danny,Female,2006-07-23,39025.7,No
Mark,Female,1971-06-26,36753.07,No
Richard,Male,1989-10-22,51330.04,No
Lisa,Male,1997-06-07,144064.5,No
Sharon,Female,1998-09-17,43538.5,Yes
Amy,Female,1995-04-05,110782.15,No
Tonya,Male,1994-01-06,55780.84,Yes
Michael,Male,2004-02-05,89053.6,No
Brian,Male,2004-02-06,61277.56,No
Ashley,Female,1972-10-21,102339.12,Yes
Joseph,Female,1984-06-15,110300.15,No
Austin,Female,2003-02-20,47094.98,Yes
Elizabeth,Male,1960-03-31,142575.76,Yes
Megan,Male,1988-07-12,111022.25,Yes
Michael,Male,1964-02-21,89911.68,Yes
Elaine,Male,1961-12-07,146666.97,Yes
Austin,Male,1977-08-23,114935.91,No
Deborah,Male,1991-07-31,128742.92,No
Kimberly,Male,1973-07-11,119101.51,No
Jasmine,Female,1966-02-06,85943.23,No
James,Male,1962-07-30,119561.83,Yes
Joshua,Female,1970-08-06,91185.15,No
Michael,Male,1971-02-07,128169.73,No
Mark,Male,1963-07-24,95825.81,No
Philip,Male,1998-03-29,36588.42,No
Timothy,Female,1992-07-04,65377.72,Yes
Deanna,Male,2005-12-12,148175.26,No
Felicia,Female,1970-02-13,40197.49,No
Heather,Female,2001-04-04,121034.01,Yes
Matthew,Male,1969-09-10,114281.31,Yes
Edgar,Male,1966-08-07,74926.3,Yes
Brittany,Female,1998-05-14,117617.85,Yes
Jessica,Female,2005-02-17,126816.12,No
Jillian,Male,1984-10-25,39883.91,Yes
Alan,Male,1960-04-12,75140.19,Yes
Amanda,Female,1980-09-10,86906.19,No
Katie,Male,1997-01-12,119422.18,Yes
Kristy,Male,1962-03-05,61104.55,No
John,Female,2006-07-21,126991.14,No
Brandy,Female,1997-10-03,73948.93,Yes
Sharon,Male,1988-05-15,121252.25,Yes
Stanley,Female,1973-05-29,49523.52,Yes
Carrie,Male,1967-08-24,131137.19,Yes
Amber,Female,1987-01-24,91270.31,Yes
Amy,Female,1971-06-17,147200.08,Yes
William,Male,1982-08-06,114579.12,No
Laura,Female,1980-07-03,36090.91,Yes
William,Male,1977-04-04,93434.63,No
Penny,Male,2005-09-04,32964.44,No
Michael,Female,2005-03-20,116670.56,Yes
James,Female,1960-12-10,96571.32,Yes
Allison,Female,1976-05-02,44255.33,Yes
Gabrielle,Male,1974-01-30,31909.17,Yes
Sheila,Male,1981-12-01,98895.22,No
Melissa,Female,1961-11-12,109856.35,Yes
Melanie,Male,1985-04-18,145890.8,Yes
Samuel,Female,1989-07-31,76717.09,No
Lauren,Male,1986-04-24,55159.85,Yes
William,Female,1967-09-14,57069.81,Yes
Leon,Female,1965-09-08,102781.81,No
Christopher,Female,1981-12-02,116433.61,Yes
Matthew,Male,1959-09-02,119570.93,Yes
Kevin,Female,1978-09-27,56492.88,No
Katelyn,Male,1964-10-08,84674.18,Yes
Janet,Female,2002-11-30,57414.99,Yes
Connor,Male,1990-12-20,48955.06,No
Sarah,Female,1969-07-31,87819.68,Yes
Debra,Female,1974-03-10,70712.47,Yes
Samantha,Female,2006-10-21,92167.12,No
Richard,Male,1997-10-10,43721.75,Yes
Nicholas,Male,1996-03-15,80815.31,Yes
Joel,Male,1993-02-03,136544.58,No
James,Male,1981-11-06,132096.77,No
Robert,Female,2007-02-20,124354.74,No
Devin,Male,1965-03-26,132428.13,No
Christina,Male,2002-04-05,77904.75,No
Jennifer,Female,1990-03-09,41443.48,No
Jessica,Male,1983-07-01,110650.76,Yes
Steve,Female,1998-08-28,78489.55,Yes
Bradley,Female,1998-08-01,47884.56,Yes
Dominique,Female,1970-11-16,96282.41,No
Kenneth,Female,1986-04-20,70541.86,No
Jonathan,Male,1991-12-22,55515.06,No
James,Female,1960-12-13,53559.43,No
Gregory,Female,1961-08-12,64200.23,Yes
Vicki,Male,2005-06-22,92367.11,Yes
Sarah,Male,1986-04-25,85630.33,No
Lisa,Male,1992-01-13,80470.67,Yes
Joshua,Male,1986-07-24,149182.36,No
Kim,Male,1963-12-03,74551.9,No
James,Female,1981-01-23,77071.35,Yes
David,Male,1977-09-20,139519.94,No
Melissa,Male,1996-09-27,116634.09,No
Zachary,Female,2004-06-24,98698.56,Yes
Stacy,Female,1985-05-17,139323.8,Yes
Heidi,Male,1976-04-03,148508.97,No
David,Male,1984-06-14,34355.51,No
Dennis,Male,1994-07-02,103575.53,No
Christine,Male,2003-08-23,101634.68,Yes
Robin,Female,1971-10-05,132385.01,No
Kelly,Male,1975-02-28,126787.31,Yes
Thomas,Female,1982-12-01,105722.94,No
Jon,Female,1971-01-03,143858.81,Yes
Julia,Male,1998-03-17,76693.58,Yes
Nicole,Female,1977-02-15,89733.31,Yes
Michael,Female,2000-12-24,127118.47,Yes
Catherine,Male,1965-12-31,121492.56,No
Robert,Male,1976-12-03,86022.28,Yes
John,Female,1973-12-29,99555.23,Yes
Steve,Female,1973-11-09,117281.5,No
Michaela,Male,1976-12-23,146054.58,Yes
Andrea,Female,1982-03-11,33640.3,No
Michelle,Male,1999-11-25,130178.62,Yes
Michael,Male,1978-09-27,106016.61,Yes
Sabrina,Male,2004-04-28,77892.5,No
Caroline,Male,1974-06-06,121649.35,Yes
Shawn,Male,1971-02-22,51346.45,Yes
Christina,Female,1974-05-03,124366.37,Yes
Cassidy,Female,2006-08-04,66778.9,No
Christopher,Female,1970-09-29,77523.44,No
Mark,Male,1989-10-04,148862.74,Yes
Angela,Male,2003-12-10,106176.29,Yes
Henry,Male,1960-08-07,131196.36,Yes
Samantha,Male,1971-08-06,108053.05,Yes
Joshua,Female,2007-04-20,47790.09,Yes
Jennifer,Male,1979-04-25,36646.65,No
Kimberly,Female,1965-10-06,130577.31,Yes
Samantha,Female,1976-08-22,126353.65,Yes
Tony,Male,1988-01-11,118416.1,No
Linda,Female,1963-01-28,38611.52,Yes
Tina,Male,1969-03-15,88420.15,Yes
Evelyn,Male,1973-02-17,124403.55,No
Shannon,Male,1976-01-31,84257.16,Yes
Patricia,Male,1996-10-15,93284.73,Yes
Charles,Male,1971-06-17,54214.64,Yes
Jeremy,Female,1972-03-05,68780.69,No
Anita,Female,1977-05-10,144728.88,Yes
Jessica,Female,1984-01-28,59534.04,No
Sabrina,Male,1975-04-09,93618.34,Yes
Robert,Female,1985-10-11,57303.97,Yes
Margaret,Female,2002-10-01,127490.71,No
Tanya,Male,1997-05-05,133551.15,No
Amanda,Female,1984-08-25,131085.38,No
Amanda,Male,1965-02-17,46996.57,No
Lauren,Female,2001-11-19,56700.8,No
Jennifer,Female,1965-05-17,84210.24,No
Tiffany,Male,1959-08-10,76344.15,Yes
Daniel,Female,1976-04-26,105729.78,Yes
Angela,Male,1980-06-03,79510.05,Yes
Matthew,Male,2001-02-17,129250.69,No
Steven,Female,1974-03-02,106929.83,No
Robert,Female,1988-02-02,67809.35,Yes
Edward,Male,2000-03-02,101653.62,Yes
Jessica,Male,1959-11-17,127407.03,Yes
Chris,Female,2005-04-19,37574.42,Yes
Samuel,Female,1975-04-07,149375.65,Yes
Noah,Male,1985-10-17,64728.16,Yes
Kristina,Female,1996-03-09,119504.15,No
Julie,Female,1971-09-06,67455.34,No
James,Female,1983-04-05,137654.87,Yes
Christine,Female,1984-11-23,118335.17,Yes
Heather,Female,2004-06-06,39435.21,No
Todd,Male,1999-12-21,66473.12,No
Joseph,Female,1990-08-15,97095.75,No
David,Male,1983-08-13,74111.1,Yes
Lori,Female,1967-12-03,139466.35,Yes
Tiffany,Female,1979-04-26,113170.84,No
Danny,Female,1994-02-20,117149.03,No
Christopher,Female,1971-10-14,110566.23,Yes
Samuel,Male,1981-07-15,77206.31,Yes
Michelle,Male,1961-12-27,58064.1,No
Lawrence,Male,1999-10-13,51728.67,Yes
Travis,Male,1971-10-14,106219.74,No
Douglas,Male,1998-01-13,124412.41,No
Robert,Male,2005-09-09,61759.96,Yes
Edward,Female,1992-07-06,52110.64,Yes
Bobby,Male,1971-09-08,111938.91,No
Paul,Male,2000-09-06,76232.28,No
Jesse,Female,1988-07-11,110617.1,No
Carlos,Female,1978-01-11,35062.58,No
Gregory,Male,1982-08-31,140969.6,No
Kelsey,Male,1993-10-08,32530.53,No
Brian,Male,1981-07-22,126215.29,No
Tammy,Male,1987-03-21,59192.23,Yes
Brian,Male,1976-08-16,124603.7,No
Amanda,Male,1975-01-18,140399.42,Yes
Jennifer,Male,1971-03-28,91222.01,Yes
Daniel,Female,1967-05-08,142140.56,Yes
Kyle,Female,1998-01-11,57191.96,Yes
Paul,Male,1961-01-13,101625.37,Yes
Steve,Female,2001-10-14,142158.28,Yes
Sandy,Male,2001-01-04,36469.89,No
Steven,Male,1968-02-18,144344.03,No
Melissa,Male,1991-06-06,127379.19,Yes
Phillip,Male,1962-08-11,34416.94,No
Jeremy,Male,1967-07-14,84398.96,Yes
Nicole,Female,1964-07-15,31577.33,Yes
Matthew,Male,1997-09-30,130913.86,No
Jacob,Female,1976-10-15,111076.04,Yes
Seth,Male,2005-03-15,113152.15,Yes
Bruce,Female,1980-06-12,84825.01,Yes
Carrie,Male,1990-12-14,136136.84,Yes
Ana,Female,1984-11-19,131396.52,Yes
Charles,Female,1997-02-07,134960.11,Yes
Christine,Male,1985-11-06,72382.75,Yes
Traci,Female,1997-11-08,62466.49,No
Cassandra,Female,2006-12-26,51705.69,No
Travis,Male,1969-04-14,145948.22,Yes
Sharon,Male,1967-02-25,117156.28,No
Amanda,Female,1967-08-05,54675.29,No
Mark,Female,1989-11-05,49953.57,Yes
Leslie,Female,1965-03-02,53770.11,Yes
Joe,Female,1962-01-04,139615.9,Yes
Sara,Female,1999-03-22,83388.45,Yes
Adam,Female,1991-07-27,57666.98,No
Jeffery,Female,1961-08-30,135572.15,No
Vickie,Male,1988-01-13,142639.79,No
William,Female,1999-09-07,93158.71,Yes
Patricia,Female,1976-11-23,118490.76,Yes
Justin,Female,1980-11-17,63509.97,Yes
Gary,Female,1985-08-16,82289.53,No
Crystal,Male,1974-10-26,79483.79,No
James,Female,1968-12-06,133562.64,Yes
Robin,Male,1966-11-08,113930.56,Yes
Jennifer,Female,1966-01-24,33120.2,No
Brian,Female,1961-03-29,119122.64,No
Jonathan,Female,1983-02-20,103860.93,No
Alison,Male,1994-07-26,137318.12,No
Justin,Male,1996-01-19,76625.64,Yes
Daniel,Female,1968-08-17,109946.83,No
Teresa,Male,1963-01-02,141004.07,Yes
Peter,Female,1963-02-26,94076.48,No
Justin,Male,2003-03-20,140252.6,No
Ashley,Male,1971-07-03,59168.15,Yes
Rose,Female,1967-11-04,92667.05,No
Ricky,Male,1995-11-24,95728.56,No
Monica,Female,1970-08-29,146397.22,Yes
Bruce,Female,2004-05-08,101367.23,No
William,Female,1960-11-13,,Yes
Kathleen,Male,1961-03-13,53814.52,No
Lucas,Male,1986-11-21,99309.81,Yes
Kimberly,Female,1995-12-16,104533.6,Yes
Beth,Male,1961-05-18,49817.98,Yes
Crystal,Female,1967-06-03,59682.1,No
Randall,Male,1990-10-25,44891.52,No
Nancy,Male,2005-09-09,132216.23,Yes
Christopher,Female,1986-08-24,116937.12,No
Keith,Female,1960-07-19,,Yes
Lori,Male,1970-03-11,78443.41,No
Ryan,Male,1970-04-04,96775.78,Yes
Eric,Female,1989-06-29,118306.87,Yes
Brian,Male,1985-01-08,32027.43,Yes
Alan,Male,2002-08-15,30551.31,Yes
Erica,Female,2005-03-19,144328.85,Yes
David,Female,1985-06-26,123125.75,Yes
Thomas,Male,1964-02-24,131868.3,Yes
Mary,Male,1980-10-15,128669.65,Yes
Joseph,Male,1976-08-07,109463.26,No
Melissa,Male,1983-04-06,60057.78,No
Daryl,Male,1985-02-07,92263.39,Yes
Todd,Female,1998-02-15,64354.27,Yes
Corey,Male,1985-07-01,131005.98,No
Melissa,Male,1980-02-04,71999.33,Yes
Daniel,Female,2000-09-24,104448.49,No
Patrick,Male,1998-05-09,147961.47,No
Juan,Female,2001-05-07,102188.83,Yes
Martin,Female,1987-10-20,125841.81,No
Lori,Male,1969-07-16,145096.1,Yes
Scott,Female,1963-10-23,101488.74,Yes
Corey,Female,1968-08-28,115432.05,Yes
Lisa,Male,1974-05-07,97543.01,Yes
Monica,Male,1961-12-10,66976.24,No
William,Male,1976-12-24,,No
John,Female,1970-11-05,40056.04,No
Brandon,Male,2003-12-04,131508.19,Yes
Andrew,Male,1988-09-22,44861.66,Yes
David,Female,1980-03-07,94881.87,Yes
Kelly,Female,1972-04-12,69764.22,No
Dennis,Male,1990-09-23,41161.3,Yes
Joseph,Male,1960-09-02,89664.37,No
Chad,Female,1992-04-19,45853.63,Yes
Chad,Female,1996-02-03,121111.52,No
Alexis,Male,1969-03-30,39867.67,No
Leslie,Female,1971-10-12,58372.3,No
Suzanne,Male,1988-10-07,128031.38,No
Thomas,Male,1972-01-11,113729.65,No
Brandon,Male,1960-12-09,123671.32,No
Shelby,Female,2002-11-03,37628.49,No
Sara,Female,1972-04-05,78520.26,Yes
Richard,Male,1978-11-20,148289.99,No
Ashley,Male,1984-10-10,37781.17,Yes
Nicholas,Female,1965-01-17,148421.13,No
Eric,Female,1976-09-21,66878.36,Yes
Donna,Female,1976-07-26,86803.14,Yes
Ralph,Female,1991-03-07,87516.69,No
Noah,Female,1961-01-18,119612.15,Yes
Joseph,Male,1959-10-03,101247.98,Yes
Travis,Male,1980-10-07,142394.63,No
James,Male,1976-01-06,134156.99,Yes
Richard,Female,2007-04-14,70977.19,No
Antonio,Female,1974-10-31,56279.24,No
George,Male,1985-04-23,147001.01,No
Amanda,Male,1985-09-30,99353.3,No
Todd,Male,1978-01-12,147407.98,Yes
Johnny,Male,1992-12-10,53326.1,No
Jerry,Female,1992-04-09,118005.72,Yes
Robert,Male,1971-01-10,49639.14,No
Christopher,Male,1975-07-01,137773.39,Yes
